function,module,description,startLine,endBoundaryLine,bodyBoundarySha256,callOccurrences,if,else,switch,case,for,while,catch,return,throw,ternaryTokensApprox,calls
updatePoliceSystem,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",2809,2830,93f407c1f512993430aca1f8f191cb36e73eed599a0a1f748a7b693963ee4489,8,12,3,0,0,2,0,0,0,0,4,finishSafetyStop | movePoliceToward | npcSpeech | startPoliceAlert | updatePolicePatrol | updateSafetyPanel
moveIncidentResponder,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",2831,2836,b1bd81c2f8ac01760d6c66bd96a9a847e47470716c3f721708dd1304390e6f73,3,5,0,0,0,1,0,0,4,0,1,buildRoutePoints | snapTrafficToRoad | trafficSpeedFactor
createTrafficIncident,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",2837,2844,70ca79df69fe607d18146cb9bf2deda911b0450d5004bea989bbbf4652c2b311,7,7,0,0,0,3,0,0,2,0,8,nearestRoadProjection | premiumBox | premiumCylinder | renderMat | saveState | toast
resolveTrafficIncident,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",2845,2847,a9f0fbdf60494091922ea480c0fb71a4327be95cba779ab14fb68950216c7c97,2,5,0,0,0,4,0,0,1,0,0,saveState | toast
updateTrafficIncidents,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",2848,2860,cb1963209eef4d3114561483671ba353cb94ea4ee65bc0d00e78cdc0daf0e827,6,8,0,0,0,6,0,0,3,0,2,createTrafficIncident | moveIncidentResponder | resolveTrafficIncident | trafficActorList
openTransitGuide,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",2861,2864,533c9fb62605e7c441bc9ad506a6f46e60af12d2dfed40f4ac8ac0987396f40b,2,0,0,0,0,0,0,0,0,0,0,openModal | setWaypoint
createRoyalCastle,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",2865,2890,c3b62af72ab038e7a4dc9a37fc582bc209a05e61b25abc7e692d311922527fc0,55,0,0,0,0,10,0,0,1,0,4,addGlow | createCastleChallengeTokens | createSignpost | exitHouse | mat | premiumBox | premiumCylinder | registerInteractable | renderMat | toast
createCastleChallengeTokens,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",2891,2893,b97f364c0ca6714b14b3e11d6c1a111145c07797b2d5269000e5e496bb295f1d,1,0,0,0,0,0,0,0,1,0,0,mat
openAdventureHub,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",2894,2896,bb014fd0e19e69d63142b12dce24854ec24763ba912a77c7463f495655a89770,2,0,0,0,0,0,0,0,0,0,6,openModal | startAdventure
startAdventure,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",2897,2899,83c37355ae35e963b0d92142c650a0001e1e77613d017cf118f2aee9c6cdf18b,5,3,0,0,0,1,0,0,3,0,2,closeModal | saveState | setWaypoint | toast
restoreActiveAdventure,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",2900,2905,22a7568d52c33a36dffee06bccb71790decb726735fa3c7d19c95ec6992fc463,0,2,0,0,0,1,0,0,2,0,5,
advanceAdventure,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",2906,2908,3ee1f91a926e155fa3dde4b950744fc93ac90ecafad5d9f42a2a8d63ea4a22cd,3,3,1,0,0,0,0,0,2,0,0,beep | finishAdventure | saveState
finishAdventure,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",2909,2911,a12e99e3d2dbf92c52ad09595bd1954eb672078e1ea9ca06335660663ee1bcd0,8,4,1,0,0,1,0,0,1,0,0,addCoins | addReputation | addXP | awardMedal | saveState | setFlag | toast
updateAdventure,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",2912,2914,afd62e0fdb42955f05e183b8d2c9f4180dad1623aa93670cdb453e681db8349c,2,6,0,0,0,1,0,0,2,0,0,advanceAdventure | finishAdventure
createLearningStation,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",2915,2917,2dd2463b23d23e89f48026bc83b81632773bcc8b013b08c681c6dd2df6b4e13a,6,0,0,0,0,0,0,0,1,0,0,iconTexture | mat | openEducationHub | premiumBox | registerInteractable
createLearningPlaza,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",2918,2924,f5097438c3608c005728f4742617e19a4fbdaa7afb4a0b2d0f249617f40c2c3e,4,0,0,0,0,0,0,0,0,0,0,createLearningStation | createSignpost
rectOverlap,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2925,2925,fcaacb521af3ecd98b469100fb0aa71fbfdc1d0ba1cb32864e9ae1bedb0bce05,0,0,0,0,0,0,0,0,1,0,0,
insideWater,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2926,2926,628cba99c90a19a2a200d25c92244b90194bc0f1579808ab8163a177a50f7b6f,0,0,0,0,0,0,0,0,1,0,0,
waterAt,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2927,2927,18502266f88b1834e6537bb7517854627d2aa6abf6bd7ea0c94ca43009322bef,1,0,0,0,0,0,0,0,1,0,0,insideWater
isInsideLakeNavigable,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2928,2928,c60d883833c19ac17faea9b72cdda7f4e4740fd14bd9e4878ec47ca7d528704a,0,0,0,0,0,0,0,0,1,0,0,
isNearFishingArea,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2929,2929,4ec73ede01868681cb89112f5c73d3ec5753b77269fb0bb24c781d0c7d8dee5b,0,0,0,0,0,0,0,0,1,0,0,
resolveWaterWalking,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2930,2932,06f1e25240db72df2962604786cb8fb1c345c9d9e2900b42236d13407197dfb9,3,3,0,0,0,0,0,0,2,0,0,groundHeightAt | toast | waterAt
distanceToBoatDock,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2933,2933,d8c8938ee1e32112f3d4f9957cbadc6c2ad8b5d44021d793c426e6a1f4db0e43,0,0,0,0,0,0,0,0,1,0,0,
validBoatExit,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2934,2934,5c2b6bd65e0f37400c562e114b9773728698cbb6cd4f396ae8146c4e07677dd8,1,0,0,0,0,0,0,0,1,0,0,distanceToBoatDock
safeBoatExitPoint,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2935,2936,ddc7c604b66a800d7b6d9947f4f01ad78956509ee6f1b38352c807379c834e06,0,0,0,0,0,0,0,0,1,0,0,
ensureFishingVisual,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2937,2950,ffbb8552902765aeeeaa9997ad3ed5d01f3760973bafea2d1d5f0e0f52534c44,8,1,0,0,0,0,0,0,2,0,0,renderMat
setFishingLine,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2951,2951,cf7ade312d3e10d632ecb5433c39a02ebaa1746fe3608c6c9cbbd91ea1c0171c,0,1,0,0,0,0,0,0,1,0,0,
fishingCastTarget,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2952,2958,c59ea1dceed358ec088055db9e1a79b950647eb0c150b22b8fa509058c8a56fd,1,2,1,0,0,0,0,0,1,0,1,isInsideLakeNavigable
beginFishingVisual,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2959,2972,424bcb866b9f8c92934d8ad97897a63daab22a5d78b9b924074dbe16269f0f68,3,2,0,0,0,0,0,0,1,0,0,ensureFishingVisual | fishingCastTarget | setFishingLine
castFishingVisual,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2973,2973,6be58a4dfe1fbab36cadbc5aa335719b61f796f783ab7f4a74f0c9815bf4afc3,3,1,0,0,0,0,0,0,1,0,1,beep | ensureFishingVisual | fishingCastTarget
hookFishingVisual,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2974,2974,dfaf496f2516e789f3e93dc1159d68fff7efd1e332d1f74c4e143c69ff1cfd41,0,1,0,0,0,0,0,0,1,0,1,
pullFishingVisual,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2975,2975,11e4f51f816a46e0e9c9b6a2c5c2c6876ab965fabffd4c783ecef8a4023588f8,0,1,0,0,0,0,0,0,1,0,3,
restoreFishingCamera,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2976,2979,08cc41e571a4ee609105ed16279b5db1fd81cd88e2eedf1d9f65b4b650768768,0,1,0,0,0,0,0,0,1,0,0,
stopFishingVisual,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2980,2986,03f32f29c2536bb86b9644c9f576a69938949e134119d4340bbac3f39359241e,3,4,1,0,0,0,0,0,2,0,0,restoreFishingCamera | setFishingUiActive
clearFishingTimers,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2987,2987,7d1d72683929e2f642510702a3c453868f33e0ca1da584d3f7d1db76292d91c7,0,1,0,0,0,0,0,0,1,0,0,
setFishingUiActive,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2988,2992,16316f10f15ca2d97f70d60581b3500991822cdc5cd8b027e52ed1d2e02b4ac6,2,1,0,0,0,0,0,0,0,0,2,scheduleStableResize | syncMobilePanels
cancelFishingSession,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2993,2993,e9c36489da12a5e0384fb83283f8210457b0a585233ac36346dc6e1946a06ac8,2,0,0,0,0,0,0,0,0,0,0,clearFishingTimers | stopFishingVisual
ensureFishingModalStyle,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",2994,3004,94b54fad2aee6e773057a6ddf8ebcfb63acd3dfce837e19f7328b72906e6d8d2,0,1,0,0,0,0,0,0,1,0,0,
updateFishingVisual,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3005,3015,8a3f543b7108ccc86f132c119d57cd36762a9f974ac89528bd01551e92fe6d16,2,11,6,0,0,0,0,0,1,0,1,setFishingLine | stopFishingVisual
createBoatModel,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3016,3020,2dc2fbfc25e28981c391018dd5dc70fd3964502ccd52be105edb107dcec42b7c,12,0,0,0,0,0,0,0,0,0,2,premiumBox | registerInteractable | renderMat
ensureBoatPanel,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3021,3023,b92ba7205ba691d8e785a37db9732dc7f16593c80e9e6d020224f5e0d312ee70,2,1,0,0,0,0,0,0,2,0,0,exitBoat | startFishing
updateBoatPanel,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3024,3033,e1a86747f6d603e7cf4d387a2f32324806251d7e906c2583db46717a87b0395f,10,8,0,0,0,0,0,0,6,0,3,auditPlayerMode | boardNpcPassenger | canEnterMobility | ensureBoatPanel | exitVehicle | nearestRideCompanion | saveState | toast
enterBoatAsPassenger,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3034,3041,670d2e245487de376dd2225a7734c28359e01a2aa2b8a5e6356669b5d9b73dc1,8,4,0,0,0,0,0,0,4,0,3,auditPlayerMode | canEnterMobility | exitVehicle | saveState | toast | updateBoatPanel
exitBoat,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3042,3049,43367590e61b25d4109196db26ab132dea177eb8602c65c758cb433f61e1226a,10,7,1,0,0,0,0,0,3,0,6,auditPlayerMode | groundHeightAt | releaseNpcPassenger | rememberSafePlayerPosition | safeBoatExitPoint | saveState | toast | updateBoatPanel | validBoatExit
updateBoatPhysics,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3050,3053,7cb68c2b3b2db8e6f371948b4652f3931d4b25f6c7a9911f821c97840fdd0db1,2,4,0,0,0,0,0,0,2,0,6,exitBoat | toast
constrainBoat,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3054,3054,2c6325750820686271c90e71f80b0fcb54f7814e765587961a9c9bba00cf20b1,1,3,0,0,0,0,0,0,1,0,0,isInsideLakeNavigable
weightedFish,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3055,3055,8ed3e4032a8e4c7fe6517988b74747fac10f6549c666160f7a87c747442637b9,0,1,0,0,0,1,0,0,2,0,0,
startFishing,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3056,3064,1d3a979e0b533a839206f072355038dd95d3f4e0cd46bd2ce5d2e6f635e946ef,31,14,0,0,0,0,0,0,11,0,3,addCoins | addXP | beep | beginFishingVisual | cancelFishingSession | castFishingVisual | clearFishingTimers | ensureFishingModalStyle | hookFishingVisual | isNearFishingArea | openModal | pullFishingVisual | saveState | setFishingUiActive | stopFishingVisual | toast | vibrate | weightedFish
campfireAllowed,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3065,3065,30a282ff3b783c8870d15775a1f30e7ed57bb31e320841e366c51d8cc0e33331,2,4,0,0,0,0,0,0,5,0,0,rectOverlap | waterAt
spawnCampfire,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3066,3068,8605433f5dcb3fc2f6e5b9b3c63af3be33882c8bbdc7c6de44e025871089fa55,4,1,0,0,0,1,0,0,1,0,2,mat | openCampfire | premiumCylinder | registerInteractable
nearestActiveCampfire,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3069,3070,37f3497ed830db18937dbdc2f8c6983804aec87fd96bd5ad6efd90b0cf7addcb,7,3,0,0,0,0,0,0,4,0,3,campfireAllowed | confirmModal | saveState | spawnCampfire | toast
finishCampfireCooking,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3071,3071,5a8277aec60fdf34ab57b1f4860e94bb0222215227024d26675c8e4b833fb354,3,1,0,0,0,0,0,0,1,0,3,beep | saveState | toast
openCampfire,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3072,3074,044ddae9caccb37b07d5935edbf182ea649d7ee79196dd802ee1a79fbb371c7d,10,4,0,0,0,0,0,0,4,0,7,closeModal | confirmModal | finishCampfireCooking | openModal | saveState | toast | updateHUD
openNearestCampfire,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3075,3075,500572fe2fde10ca494baf41cc59dbce18276b2eb12c0e8fd2a798191902578f,3,1,1,0,0,0,0,0,0,0,0,nearestActiveCampfire | openCampfire | toast
openCampfireZone,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3076,3076,c25e12c2334e21d1e4c09f898130414ecbf8f78b143b9edd6875648ba51fab1e,4,1,1,0,0,0,0,0,0,0,0,closeModal | nearestActiveCampfire | openCampfire | openModal
createCampfireZone,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3077,3077,865ed08427f5d3c0a4736f6028ab1f11c47ee53534d2c7dc78daedcc5aeffdcb,3,0,0,0,0,1,0,0,0,0,0,createSignpost | premiumBox | registerInteractable
createForestAnimal,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3078,3078,0fe162ec99813d35f65a5f69040e14d53930de78ed3c309103d66ea70e543699,5,1,0,0,0,2,0,0,1,0,0,premiumBox
startHunting,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3079,3079,0f50e66378d2e680946b4824bb5712d075c270082917409ca45dd7372f8a2803,8,5,1,0,0,0,0,0,2,0,2,addXP | closeModal | openModal | saveState | toast
createHuntingArea,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3080,3080,44d6ab09a98358c540a4d576bf3cfa51a7e94f29769d2f4ff036dac68e805bd5,6,0,0,0,0,1,0,0,0,0,0,createForestAnimal | createSignpost | premiumBox | registerInteractable | startHunting
nearestOwnedHouseForExtension,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3081,3081,fbae349dbe971fe1a33f8ca5920a0155f4c63696d8df123dfd20d059ec4b2dfc,0,0,0,0,0,0,0,0,1,0,1,
extensionPlacement,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3082,3082,afd95024a6b3cb0bd38b32c08d500b259d58709d871fe654e8a3a839af60a4ca,0,0,0,0,0,0,0,0,1,0,3,
extensionValid,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3083,3083,edea76831ebfaae2da9b2f8ad6200d529785ce0bae2e6e1a2a87ce33544fa433,4,6,0,0,0,1,0,0,6,0,0,rectOverlap
clearExtensionPreview,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3084,3084,3227d743a5926051a2014c85c6719bc32479e3cb303ce566243db98240845a08,0,2,0,0,0,0,0,0,0,0,4,
renderExtensionPreview,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3085,3085,d4893acdd1e627bfa9a4f5ec5855905b5de025a44b5bd2d655e5bfae6e3b3e9d,1,3,0,0,0,1,0,0,1,0,5,extensionValid
spawnHouseExtension,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3086,3086,4f836dc5bcbea5b9b9a9843922fd8d25c0cb76fb29b2f855d3523bf27fe82e73,11,1,0,0,0,0,0,0,1,0,1,playerDisplayName | premiumBox | registerInteractable | registerPlatform | shadeColor | toast
resourcesEnough,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3087,3087,78c727e3c347537370e6f050f7d5e3a8a2d76199d6740dc3c179067ee129f52d,0,0,0,0,0,0,0,0,1,0,0,
costText,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3088,3088,9aa5e0dd68849a850bb96af5da55e6cb91d6912a99f273bc9955cda21521c7ad,0,0,0,0,0,0,0,0,1,0,2,
openHouseExtensionPlanner,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3089,3089,e981997b25c28f038f2f8e8d846aa3ff1b37a5cb190ba419629709220b4a09d5,22,3,0,0,0,1,0,0,3,0,4,clearExtensionPreview | closeModal | costText | extensionPlacement | extensionValid | nearestOwnedHouseForExtension | openModal | playerDisplayName | renderExtensionPreview | resourcesEnough | saveState | spawnHouseExtension | toast
openHouseExtensionMenu,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3090,3090,22817009ec8e5f7267f0fb81dc84b8fb4ae58ae97bebec9a678d0643dd9827c3,4,0,0,0,0,0,0,0,0,0,0,closeModal | costText | openHouseExtensionPlanner | openModal
createLakeExpansion,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3091,3091,c9ebbd9df3f6e62231d96f5b70964aeebdfb5e793a68dca628d5395d83a36b11,7,0,0,0,0,1,0,0,0,0,0,createBoatModel | createSignpost | premiumBox | registerInteractable | registerPlatform | startFishing
restoreLifeExpansion,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3092,3092,9c9b416fb7e119a14adbf3fe2f2fe3f1e2411f81c6c5a3576e78f652de13f07a,3,2,0,0,0,2,0,0,0,0,0,finishCampfireCooking | spawnCampfire | spawnHouseExtension
updateLifeActivities,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3093,3096,1a1799dd4b0597bf17ddbe1275acb072dc1c61d19c35ee727e11f4f6c02015be,2,8,0,0,0,2,0,0,1,0,2,finishCampfireCooking | saveState
createLifeExpansionWorld,20-world-build-cloud-houses.js,"Construção do mundo, recursos, baús, casas em nuvem e interiores",3097,3097,3e94cc7837917ef7f560e5883b0547289c2df9b2868f8e5e3e9763f929526479,5,0,0,0,0,0,0,0,0,0,0,applyCloudWorldObjects | createCampfireZone | createHuntingArea | createLakeExpansion | restoreLifeExpansion
buildWorld,20-world-build-cloud-houses.js,"Construção do mundo, recursos, baús, casas em nuvem e interiores",3098,3158,cafe8397b0c01696278eba10e3b6f923d053d7d90d3ad991f46a1d545d2572e9,110,3,0,0,0,9,0,0,0,0,2,addHouseInterior | box | createAthleticsGym | createChest | createCrystal | createDistrictVisuals | createEnemy | createFenceLine | createFireServiceWorld | createFlower | createGoldFoundry | createGoldMine | createHouse | createLamp | createLava | createLearningPlaza | createLifeExpansionWorld | createNPC | createNpcMobility | createPlatform | createPoliceSystem | createRoad | createRock | createRoyalCastle | createSignpost | createSizeChallenges | createSkyDome | createToyCar | createTransitWorld | createTree | createVillageWell | createWater | createWaypointMarker | decorateCityServices | playerDisplayName | reconcileWorldBuilds | registerInteractable | registerPlatform | restoreActiveAdventure | stableBox | updateBridgeVisual
collectResource,20-world-build-cloud-houses.js,"Construção do mundo, recursos, baús, casas em nuvem e interiores",3159,3168,46f1a483799bc6bb64d3b76434fb3adddb9808fe19b1781e2ce8fcffbe4054de,12,3,0,0,0,0,0,0,3,0,11,addXP | advanceAdventure | beep | checkActiveJob | evaluateMissions | playToolAnimation | saveState | toast | trackDaily | vibrate
openChest,20-world-build-cloud-houses.js,"Construção do mundo, recursos, baús, casas em nuvem e interiores",3169,3175,27f1e89b5b73567418971113e26b37d5b8aeba0d5c79f36015b9635039e12106,7,2,0,0,0,0,0,0,1,0,4,addCoins | addXP | evaluateMissions | saveState | setFlag | toast
cloudHouseRecord,20-world-build-cloud-houses.js,"Construção do mundo, recursos, baús, casas em nuvem e interiores",3176,3176,ad796473a80c0150af807a6dc1005fc46a2dc2bf02647d8b9b461326753e4711,0,0,0,0,0,0,0,0,1,0,0,
isMyCloudHouse,20-world-build-cloud-houses.js,"Construção do mundo, recursos, baús, casas em nuvem e interiores",3177,3177,8608e89b0572635b5e0d336870a93b88832384bffd94d524608a357ab90cc3ea,0,0,0,0,0,0,0,0,1,0,1,
reconcileCloudHouses,20-world-build-cloud-houses.js,"Construção do mundo, recursos, baús, casas em nuvem e interiores",3178,3207,82ba6fec94422f1032335c49f5915063699c0a82addda36b1bc103dc81d687b7,28,15,1,0,0,1,0,0,11,0,14,addCoins | awardMedal | closeModal | cloudHouseRecord | confirmModal | enterHouse | isMyCloudHouse | openModal | saveState | setFlag | startRace | toast
enterHouse,20-world-build-cloud-houses.js,"Construção do mundo, recursos, baús, casas em nuvem e interiores",3208,3219,5c837e4165571283377bb0749176cc1306e1e14be44f2b204816e8202a233df4,11,5,1,0,0,6,0,0,2,0,3,auditPlayerMode | canEnterMobility | clearMovementInputs | rememberSafePlayerPosition | safePointNear | savePlayerPosition | setFlag | toast | updateCamera | updateContext
exitHouse,20-world-build-cloud-houses.js,"Construção do mundo, recursos, baús, casas em nuvem e interiores",3220,3231,f13ca32c43546191289bf0bd9c6268f581af0b758dcd36ea1a03c9757f0a188a,6,4,1,0,0,6,0,0,2,0,6,auditPlayerMode | clearMovementInputs | rememberSafePlayerPosition | safePointNear | savePlayerPosition | toast
openHomeChest,20-world-build-cloud-houses.js,"Construção do mundo, recursos, baús, casas em nuvem e interiores",3232,3240,df10cf0b384725c9d0778f533e30ea11c9a40dfe962236d011dac095af4d82de,6,2,0,0,0,0,0,0,2,0,0,openModal | playerDisplayName | saveState | toast
useActivity,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",3241,3268,e31b83cb129ff80042e3f42fe217678d8f1291799e2d85a5415c8faf89f10056,39,19,15,0,0,0,0,0,2,0,2,addXP | closeModal | openAvatarStudio | openEducationHub | openFireStationDesk | openHomeChest | openModal | openSafetyLesson | openShop | openTeacherJobLesson | openWorkshop | playerDisplayName | saveState | setFlag | toast | trackDaily | updateHUD
openShop,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",3269,3274,b825d1329c5e41c55903d953ba97304f06078dc5325a6951b918d18ba41f25b1,7,1,0,0,0,0,0,0,1,0,0,addCoins | addXP | closeModal | openModal | saveState | toast
openWorkshop,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",3275,3283,a070a2ec30a74afd003d43553c419c5ad19cd8f4244e27c46234e54ff7d8bc9b,16,3,0,0,0,0,0,0,3,0,0,addCoins | addXP | closeModal | openModal | saveState | toast
friendshipTier,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",3284,3284,d7e496dfef5b5b15ed489c4d09807c0ecc3279d266c2405d1e0623acf769746e,0,0,0,0,0,0,0,0,1,0,3,
changeFriendship,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",3285,3289,217ae8aafd438b68cd588af1b63191b410eb771dc68416bcd87715099cde88aa,6,2,0,0,0,0,0,0,0,0,0,addReputation | addXP | evaluateMissions | saveState | setFlag | toast
talkToNPC,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",3290,3337,5e77718b54fd6b4dee1b7599f5649ca4229bf5632a71c277819bb4604eb0e0f2,49,25,18,0,0,0,0,0,1,0,8,addCoins | addReputation | changeFriendship | closeModal | completeActiveJob | friendshipTier | openHouseChallenge | openJobCenter | openModal | saveState | setFlag | startRace | toast | trackDaily | triggerEmote | updateHUD
openHouseChallenge,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",3338,3344,c3becc7c2316240ceb9806b8b929ede772d46993e24be33f295b0d38eeaf46ff,4,1,0,0,0,0,0,0,1,0,1,closeModal | openModal | startRace | toast
openRaceCenter,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",3345,3350,f4d7e4fb8c6c4ee7b27e1de5a710e1aad9c3dce4756fc385c7d731017a7e2f47,3,0,0,0,0,0,0,0,0,0,1,closeModal | openModal | startRace
createRaceOpponent,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",3351,3353,94042431fc753f3bb835f2d60c8863342032bf004f00a8dbeea1fd407aa66c38,4,0,0,0,0,0,0,0,1,0,1,box
clearRaceObjects,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",3354,3358,3522ba0b6a43fc2a7519e2097b08a67baf3dd600399e44488f30087e3328e853,0,1,0,0,0,1,0,0,0,0,1,
spawnRaceCoins,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",3359,3364,81db13d2d0e6ddae096f815c85c99bb59b250bec34eaa0ec546a10810ff87ecc,1,0,0,0,0,1,0,0,0,0,1,cylinder
startRace,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",3365,3375,ad4dcfc362f1641c57483529e32652454480ebdf2ec141369f2d22e9053e41df,8,4,0,0,0,0,0,0,2,0,5,createRaceOpponent | exitHouse | saveState | spawnRaceCoins | toast | updateWaypointMarker
finishRace,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",3376,3385,ba27e8d69613624fe83efc0c1dc622aab35413fd288245cdc6a3b814a0aab4ab,14,4,1,0,0,0,0,0,1,0,3,addCoins | addReputation | addXP | awardMedal | clearRaceObjects | evaluateMissions | saveState | setFlag | toast | trackDaily | updateWaypointMarker
updateRace,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",3386,3415,4de85ec436c4d15b535cb4de1c03813f48b662202d5109ca1948253a2d5e5da9,7,12,4,0,0,1,0,0,2,0,0,beep | finishRace
setMissionState,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",3416,3416,f5fb75120bcbb31f827cf50fedeebc45e01477a7dc1f369da52c8485c3311982,0,2,0,0,0,0,0,0,3,0,0,
