function,module,description,sourceStartLine,sourceEndLineApprox,callCountApprox,if,else,switch,case,for,while,catch,ternaryApprox,calledByBody
resize,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3773,3786,4,2,0,0,0,0,0,0,15,clearMovementInputs | syncMobilePanels | targetDpr | viewportMetrics
scheduleStableResize,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3787,3787,1,0,0,0,0,0,0,0,0,resize
refreshOrientationLayout,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3788,3792,8,3,0,0,0,0,0,0,2,resize | scheduleStableResize
restorePosition,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3793,3798,3,1,0,0,0,0,0,0,3,isInsideLakeNavigable | rememberSafePlayerPosition | safePointNear
returnHome,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3799,3805,10,10,1,0,0,0,0,0,0,auditPlayerMode | busAtStop | exitBoat | exitBusAtStop | exitHouse | exitVehicle | rememberSafePlayerPosition | safePointNear | savePlayerPosition | toast
savePlayerPosition,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3806,3817,5,7,3,0,0,0,0,0,6,commitState | isInsideLakeNavigable | saveState
groundHeightAt,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3818,3820,0,2,0,0,0,1,0,0,0,
positionBlockedForPlayer,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3821,3837,3,11,0,0,0,3,0,0,1,groundHeightAt | trafficActorList | waterAt
safePointNear,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3838,3842,3,1,0,0,0,2,0,0,0,groundHeightAt | positionBlockedForPlayer
rememberSafePlayerPosition,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3843,3847,1,2,0,0,0,0,0,0,0,positionBlockedForPlayer
recoverPlayerIfInvalid,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3848,3854,3,2,0,0,0,0,0,0,0,positionBlockedForPlayer | rememberSafePlayerPosition | safePointNear
safeVehicleExitPoint,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3855,3858,1,0,0,0,0,0,0,0,0,safePointNear
vehicleHitsCollider,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3859,3867,2,5,0,0,0,2,0,0,1,currentVehicleRef | trafficActorList
registerVehicleImpact,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3868,3871,3,1,0,0,0,0,0,0,0,beep | toast | vibrate
resolveCollisions,25-render-init-resize-position-collision.js,"Three.js, qualidade, viewport, resize, posição segura e colisões",3872,3885,3,9,4,0,0,1,0,0,1,playerScaleValue | registerVehicleImpact | vehicleHitsCollider
resolveMovementInput,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3886,3902,2,4,3,0,0,0,0,0,5,derivePlayerMode | normalizeControlIntent
sprintRequested,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3903,3903,0,0,0,0,0,0,0,0,0,
updateRunUI,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3904,3907,1,3,0,0,0,0,0,0,2,sprintRequested
clearMovementInputs,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3908,3915,1,1,0,0,0,0,0,0,0,updateRunUI
canJump,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3916,3916,0,0,0,0,0,0,0,0,0,
requestJump,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3917,3917,2,2,0,0,0,0,0,0,0,canJump | doJump
doJump,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3918,3918,4,1,0,0,0,0,0,0,0,beep | canJump | trackDaily | vibrate
updatePlayer,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3919,3953,26,20,6,0,0,0,0,0,13,animatePlayer | beep | cameraRelativeVector | canJump | checkHazards | collectNearbyCrystals | constrainBoat | doJump | groundHeightAt | recoverPlayerIfInvalid | rememberSafePlayerPosition | resolveCollisions | resolveMovementInput | resolveWaterWalking | sprintRequested | syncPlayerRootScale | trackDaily | updateBoatPanel | updateBoatPhysics | updateContext | updateVehiclePhysics | vibrate
updateVehiclePhysics,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3954,3967,3,5,0,0,0,0,0,0,16,exitVehicle | sprintRequested | toast
animatePlayer,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3968,3992,0,13,8,0,0,0,0,0,22,
checkHazards,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3993,3995,2,4,1,0,0,1,0,0,0,returnHome | toast
collectNearbyCrystals,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",3996,3999,1,2,0,0,0,1,0,0,0,collectCrystal
npcSpeech,26-input-player-physics.js,"Entrada, corrida, pulo, física do jogador/veículo e animação",4000,4000,1,1,0,0,0,0,0,0,1,toast
nearestRideCompanion,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4001,4003,0,0,0,0,0,0,0,0,0,
nearestBoardableNpc,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4004,4006,0,0,0,0,0,0,0,0,0,
boardNpcPassenger,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4007,4009,2,3,0,0,0,0,0,0,3,saveState | toast
releaseNpcPassenger,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4010,4012,1,3,0,0,0,0,0,0,4,groundHeightAt
updateNpcSociety,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4013,4022,10,9,5,0,0,0,0,0,3,cloudHouseRecord | npcSpeech | saveState | updateHUD
updateNPCs,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4023,4055,2,8,5,0,0,2,0,0,15,snapTrafficToRoad | trafficSpeedFactor
updateEnemies,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4056,4064,5,5,0,0,0,1,0,0,4,beep | saveState | toast | vibrate
meleeAttack,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4065,4069,3,1,0,0,0,0,0,0,0,beep | damageEnemy | toast
damageEnemy,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4070,4073,5,2,0,0,0,0,0,0,2,addCoins | addXP | evaluateMissions | saveState | toast
firePower,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4074,4079,5,3,0,0,0,0,0,0,0,beep | mat | toast | vehicleHorn | vibrate
updateFireballs,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4080,4083,1,2,0,0,0,2,0,0,0,damageEnemy
updateCamera,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4084,4115,1,6,1,0,0,0,0,0,27,playerScaleValue
nearestInteractable,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4116,4133,14,14,0,0,0,1,0,0,6,boardNpcPassenger | isInteractionAvailable | nearestBoardableNpc | nearestRemotePlayer | openRemotePlayerActions | toast | updateTransitPanel | worldPos
updateContext,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4134,4137,1,4,0,0,0,0,0,0,6,nearestInteractable
doAction,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4138,4149,6,6,0,0,0,0,0,0,1,isInteractionAvailable | meleeAttack | nearestInteractable | syncMobilePanels | updateContext | worldPos
updateNeeds,27-npc-enemies-combat-camera-action.js,"Sociedade NPC, inimigos, combate, câmera, contexto, ação e necessidades",4150,4157,5,3,0,0,0,0,0,0,3,playerDisplayName | saveState | sprintRequested | toast | updateHUD
multiplayerGameLabel,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4158,4158,0,0,0,0,0,0,0,0,2,
pendingChallenges,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4159,4159,0,0,0,0,0,0,0,0,0,
readyGameSessions,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4160,4160,0,0,0,0,0,0,0,0,1,
closeChallengePrompt,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4161,4161,0,1,0,0,0,0,0,0,0,
showIncomingChallengePrompt,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4162,4162,1,1,0,0,0,0,0,0,0,multiplayerGameLabel
showReadySessionPrompt,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4163,4164,2,2,0,0,0,0,0,0,3,multiplayerGameLabel | sessionOpponentName
socialActionLabel,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4165,4165,0,0,0,0,0,0,0,0,0,
socialRequestPending,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4166,4166,0,0,0,0,0,0,0,0,0,
showIncomingSocialRequest,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4167,4177,8,6,0,0,0,0,0,0,4,saveState | socialActionLabel | toast
applyAcceptedSocialAction,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4178,4195,23,15,9,0,0,0,0,0,14,closeChallengePrompt | closeModal | enterBoatAsPassenger | enterVehicleAsPassenger | escapeHtml | multiplayerGameLabel | openModal | openNearestCampfire | saveState | sessionOpponentName | startFishing | startHunting | startMultiplayerEducationGame | toast | triggerEmote
updateOnlineAttention,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4196,4196,3,2,0,0,0,0,0,0,5,pendingChallenges | readyGameSessions | socialRequestPending
challengeInboxHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4197,4197,3,0,0,0,0,0,0,0,1,escapeHtml | multiplayerGameLabel | pendingChallenges
socialRequestInboxHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4198,4198,4,0,0,0,0,0,0,0,1,escapeHtml | socialActionLabel | socialRequestPending
completedGameSessions,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4199,4199,0,0,0,0,0,0,0,0,3,
rememberMatchResult,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4200,4200,1,2,0,0,0,0,0,0,4,sessionOpponentName
duelHistoryHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4201,4201,5,0,0,0,0,0,0,0,9,completedGameSessions | escapeHtml | multiplayerGameLabel | sessionOpponentName
activeSessionsHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4202,4202,3,0,0,0,0,0,0,0,9,escapeHtml | multiplayerGameLabel | readyGameSessions
bindChallengeCards,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4203,4205,11,5,1,0,0,0,0,0,11,closeChallengePrompt | multiplayerGameLabel | refreshOpenSocialHub | toast | updateOnlineAttention
highestUnlockedLevel,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4206,4206,1,1,0,0,0,1,0,0,0,subjectUnlocked
openChallengePicker,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4207,4207,5,1,1,0,0,0,0,0,4,closeModal | highestUnlockedLevel | openModal | toast
sessionOpponentName,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4208,4208,0,0,0,0,0,0,0,0,3,
startMultiplayerEducationGame,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4209,4209,9,2,0,0,0,0,0,0,5,closeChallengePrompt | escapeHtml | openModal | runEducationGame | saveState | sessionOpponentName | toast
maybeShowMultiplayerResult,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4210,4210,6,4,0,0,0,0,0,0,13,addCoins | addXP | escapeHtml | openModal | rememberMatchResult | saveState
multiplayerStatusText,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4211,4211,0,2,0,0,0,0,0,0,2,
updateMultiplayerBadge,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4212,4212,0,2,0,0,0,0,0,0,1,
onlinePlayers,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4213,4213,0,0,0,0,0,0,0,0,3,
onlinePlayerListHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4214,4214,2,0,0,0,0,0,0,0,1,escapeHtml | onlinePlayers
bindOnlinePlayerCards,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4215,4215,1,1,0,0,0,0,0,0,0,openRemotePlayerActions
refreshOpenSocialHub,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4216,4216,13,9,0,0,0,0,0,0,0,activeSessionsHtml | bindChallengeCards | bindOnlinePlayerCards | challengeInboxHtml | chatMessageHtml | duelHistoryHtml | multiplayerStatusText | onlinePlayerListHtml | onlinePlayers | socialRequestInboxHtml | updateOnlineAttention
openSocialHub,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4217,4224,16,2,0,0,0,0,0,0,4,activeSessionsHtml | bindChallengeCards | bindOnlinePlayerCards | challengeInboxHtml | chatMessageHtml | duelHistoryHtml | multiplayerStatusText | onlinePlayerListHtml | onlinePlayers | openModal | pendingChallenges | refreshOpenSocialHub | saveState | socialRequestInboxHtml | socialRequestPending | toast
escapeHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4225,4225,0,0,0,0,0,0,0,0,0,
chatMessageHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4226,4226,2,0,0,0,0,0,0,0,0,escapeHtml
openRemotePlayerActions,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4227,4239,15,11,4,0,0,0,0,0,13,addCoins | closeModal | isNearFishingArea | nearestActiveCampfire | openChallengePicker | openModal | openSocialHub | saveState | toast | triggerEmote
nearestRemotePlayer,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4240,4240,0,1,0,0,0,1,0,0,0,
openMultiplayerConfig,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4241,4241,1,0,0,0,0,0,0,0,0,openSocialHub
applyCloudWorldObjects,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4242,4248,2,8,0,0,0,6,0,0,1,spawnCampfire | spawnHouseExtension
remotePlayerEvent,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4249,4279,54,41,12,0,0,1,1,0,26,applyAcceptedSocialAction | applyCloudWorldObjects | closeChallengePrompt | createGhost | exitBoat | exitVehicle | hasValidPlayerName | maybeShowMultiplayerResult | mergeCloudProgress | multiplayerGameLabel | reconcileCloudHouses | refreshOpenSocialHub | saveState | showIncomingChallengePrompt | showIncomingSocialRequest | showReadySessionPrompt | socialActionLabel | toast | triggerEmote | updateGhostName | updateMultiplayerBadge | updateOnlineAttention
initLocalMultiplayer,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4280,4283,3,5,0,0,0,0,0,0,11,hasValidPlayerName | remotePlayerEvent | updateMultiplayerBadge
multiplayerNameTexture,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4284,4284,1,1,1,0,0,0,0,0,0,sanitizePlayerName
updateLocalPlayerNameLabel,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4285,4285,2,2,0,0,0,0,0,0,4,multiplayerNameTexture | playerDisplayName
updateGhostName,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4286,4286,2,2,0,0,0,0,0,0,2,multiplayerNameTexture | sanitizePlayerName
createGhost,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4287,4292,19,0,0,0,0,1,0,0,0,box | cylinder | multiplayerNameTexture | sanitizePlayerName
updateMultiplayer,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4293,4304,0,4,0,0,0,1,0,0,27,
gameLoop,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",4305,4335,30,15,0,0,0,0,0,0,12,auditPlayerMode | captureTrafficPositions | pollGamepad | qualityTier | refreshTechnicalPanel | resolveTrafficOverlaps | samplePerformance | updateAdventure | updateBuildPreview | updateCamera | updateCareerMissions | updateClouds | updateEnemies | updateFX | updateFireService | updateFireballs | updateFishingVisual | updateLifeActivities | updateMultiplayer | updateNPCs | updateNavigation | updateNeeds | updateNpcSociety | updatePlayer | updatePoliceSystem | updateRace | updateTrafficIncidents | updateTransitWorld | updateVehicleFX | updateVisualLOD
setupControls,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",4336,4357,23,21,2,0,0,0,0,0,8,closeModal | doAction | endBuildMode | firePower | openPauseMenu | requestJump | rotateBuildPreview | saveState | setScaleMode | spinPlayer | toast | toggleCrouch | updateRunUI
pollGamepad,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",4358,4377,32,14,2,0,0,0,0,0,14,accountLinked | accountPromptWasHandled | applyAvatarCustomization | closeModal | doAction | equippedTool | evaluateMissions | firePower | gameLoop | hasValidPlayerName | initThree | openAccountCenter | openPlayerNameModal | requestJump | resize | restorePosition | saveState | setScaleMode | setupControls | showScreen | syncMobilePanels | toast | toggleCrouch | updateAbilityUI | updateContext | updateHUD | updateNavigation | updateRunUI
stopGame,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",4378,4383,9,10,0,0,0,0,0,0,0,endBuildMode | exitBoat | exitBusAtStop | exitVehicle | savePlayerPosition | showScreen | stopEngineSound | updateLobbyStats | updateSafetyPanel
openPauseMenu,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",4384,4395,11,4,0,0,0,0,0,0,0,closeModal | endBuildMode | openLifePanel | openModal | returnHome | startEngineSound | stopEngineSound | stopGame
updateBridgeVisual,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",4396,4398,0,0,0,0,0,0,0,0,0,
prepareVehicleTestArea,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",4399,4411,4,2,0,0,0,0,0,0,0,clearMovementInputs | enterVehicle | exitVehicle | groundHeightAt
stepVehicleSimulation,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",4412,4557,85,9,0,0,0,5,0,0,130,activateFireIncident | applyAdaptiveRenderSettings | auditPlayerMode | beginBuildMode | buildRoutePoints | busAtStop | cameraRelativeVector | closeModal | completeActiveJob | constrainBoat | currentVehicleRef | detectStableAutoTier | distanceToBoatDock | doAction | educationSummary | endBuildMode | enterBoatAsPassenger | enterBus | enterHouse | enterVehicle | enterVehicleAsPassenger | evaluateMissions | exitBoat | exitBusAtStop | exitVehicle | firePower | generateEducationRounds | groundHeightAt | initTechnicalPanel | lockStableSceneVisibility | openPauseMenu | pendingChallenges | placeBuild | prepareVehicleTestArea | qualityTier | reconcileWorldBuilds | remotePlayerEvent | requestJump | requestedQuality | resolveCollisions | resolveMovementInput | rideMetroTo | rotateBuildPreview | routeProgressInfo | savePlayerPosition | saveState | setWaypoint | socialRequestPending | sprintRequested | startFishing | startHunting | startJob | startPoliceAlert | startRace | toggleCrouch | updateAdventure | updateBoatPanel | updateBoatPhysics | updateContext | updateFireService | updateInstallUI | updateLobbyStats | updateMultiplayer | updateNavigation | updatePlayer | updateRunUI | updateTransitWorld | updateVehiclePhysics | updateWaypointMarker | validBoatExit
